timestamp(ms),DPTH.Depth,DPTH.Lng,DPTH.Lat
192028.372,2.003999948501587,-807314779,353037736
192128.372,2.009999990463257,-807314783,353037737
192228.372,2.0119998455047607,-807314788,353037737
192328.372,2.0230000019073486,-807314791,353037738
192428.372,2.0329999923706055,-807314796,353037738
192528.372,2.0379998683929443,-807314800,353037739
192628.372,2.055000066757202,-807314807,353037740
192728.372,2.053999900817871,-807314811,353037741
192828.372,2.066999912261963,-807314815,353037741
192928.372,2.071000099182129,-807314819,353037742
193028.372,2.075000047683716,-807314822,353037742
193128.372,2.0789999961853027,-807314826,353037742
193228.372,2.068000078201294,-807314829,353037743
193328.372,2.063999891281128,-807314832,353037743
193428.372,2.071000099182129,-807314835,353037743
193528.372,2.075000047683716,-807314838,353037743
193628.372,2.078000068664551,-807314841,353037743
193728.372,2.0999999046325684,-807314848,353037744
193828.372,2.0980000495910645,-807314851,353037744
193928.372,2.0950000286102295,-807314853,353037744
194028.372,2.1050000190734863,-807314857,353037744
194128.372,2.1039998531341553,-807314859,353037744
194228.372,2.109999895095825,-807314862,353037744
194328.372,2.1110000610351562,-807314865,353037744
194428.372,2.121999979019165,-807314867,353037744
194528.372,2.115000009536743,-807314870,353037745
194628.372,2.116999864578247,-807314872,353037745
194728.372,2.1089999675750732,-807314875,353037746
194828.372,2.121000051498413,-807314880,353037746
194928.372,2.125999927520752,-807314883,353037746
195028.372,2.128000020980835,-807314885,353037746
195128.372,2.13100004196167,-807314888,353037747
195228.372,2.138000011444092,-807314890,353037747
195328.372,2.1459999084472656,-807314892,353037747
195428.372,2.1489999294281006,-807314895,353037748
195528.372,2.138000011444092,-807314897,353037748
195628.372,2.1410000324249268,-807314899,353037749
195728.372,2.1480000019073486,-807314901,353037749
195828.372,2.1510000228881836,-807314903,353037749
195928.372,2.1449999809265137,-807314906,353037749
196028.372,2.1469998359680176,-807314910,353037750
196128.372,2.1519999504089355,-807314912,353037750
196228.372,2.1499998569488525,-807314914,353037750
196328.372,2.1529998779296875,-807314917,353037751
196428.372,2.1579999923706055,-807314918,353037751
196528.372,2.1610000133514404,-807314921,353037751
196628.372,2.1619999408721924,-807314923,353037751
196728.372,2.1579999923706055,-807314925,353037752
196828.372,2.1559998989105225,-807314927,353037752
196928.372,2.1559998989105225,-807314929,353037752
197028.372,2.1569998264312744,-807314931,353037752
197128.372,2.1519999504089355,-807314935,353037753
197228.372,2.1559998989105225,-807314937,353037753
197328.372,2.1549999713897705,-807314939,353037753
197428.372,2.1549999713897705,-807314941,353037754
197528.372,2.1510000228881836,-807314942,353037753
197628.372,2.1529998779296875,-807314944,353037753
197728.372,2.1539998054504395,-807314946,353037753
197828.372,2.1489999294281006,-807314948,353037753
197928.372,2.1489999294281006,-807314950,353037753
198028.372,2.1449999809265137,-807314952,353037754
198128.372,2.1419999599456787,-807314954,353037754
198228.372,2.1419999599456787,-807314958,353037754
198328.372,2.1459999084472656,-807314960,353037754
198428.372,2.1480000019073486,-807314961,353037754
198528.372,2.1489999294281006,-807314963,353037754
198628.372,2.1499998569488525,-807314965,353037755
198728.372,2.1499998569488525,-807314967,353037755
198828.372,2.1510000228881836,-807314969,353037755
198928.372,2.1459999084472656,-807314970,353037755
199028.372,2.1510000228881836,-807314972,353037756
199128.372,2.1519999504089355,-807314973,353037756
199228.372,2.1579999923706055,-807314975,353037756
199328.372,2.1610000133514404,-807314978,353037756
199428.372,2.1639997959136963,-807314979,353037756
199528.372,2.1669998168945312,-807314980,353037756
199628.372,2.1730000972747803,-807314982,353037756
199728.372,2.171999931335449,-807314983,353037755
199828.372,2.1730000972747803,-807314985,353037755
199928.372,2.180999994277954,-807314986,353037755
200028.372,2.180000066757202,-807314988,353037755
200128.372,2.181999921798706,-807314989,353037755
200228.372,2.178999900817871,-807314991,353037755
200328.372,2.177999973297119,-807314992,353037755
200428.372,2.180999994277954,-807314994,353037755
200528.372,2.180999994277954,-807314996,353037754
200628.372,2.178999900817871,-807314997,353037754
200728.372,2.176999807357788,-807314999,353037754
200828.372,2.173999786376953,-807315000,353037754
200928.372,2.169999837875366,-807315001,353037754
201028.372,2.1649999618530273,-807315002,353037754
201128.372,2.1679999828338623,-807315003,353037754
201228.372,2.1689999103546143,-807315005,353037754
201328.372,2.1639997959136963,-807315006,353037754
201428.372,2.1649999618530273,-807315007,353037754
201528.372,2.1610000133514404,-807315008,353037754
201628.372,2.1649999618530273,-807315010,353037755
201728.372,2.1599998474121094,-807315011,353037755
201828.372,2.1599998474121094,-807315012,353037755
201928.372,2.1599998474121094,-807315014,353037756
202028.372,2.1629998683929443,-807315015,353037756
202128.372,2.1629998683929443,-807315016,353037756
202228.372,2.1619999408721924,-807315017,353037756
202328.372,2.1669998168945312,-807315018,353037757
202428.372,2.169999837875366,-807315020,353037757
